case_id,__segment__start__mean,__segment__start__min,__segment__start__max,__segment__end__mean,__segment__end__min,__segment__end__max,__length__mean,__length__min,__length__max,__tortuosity__mean,__tortuosity__min,__tortuosity__max,__volume__mean,__volume__min,__volume__max,__curvature__mean__mean,__curvature__mean__min,__curvature__mean__max,__curvature__sd__mean,__curvature__sd__min,__curvature__sd__max,__curvature__median__mean,__curvature__median__min,__curvature__median__max,__curvature__min__mean,__curvature__min__min,__curvature__min__max,__curvature__q1__mean,__curvature__q1__min,__curvature__q1__max,__curvature__q3__mean,__curvature__q3__min,__curvature__q3__max,__curvature__max__mean,__curvature__max__min,__curvature__max__max,_bifurcation__bifurcation__midpoint__mean,_bifurcation__bifurcation__midpoint__std,_bifurcation__bifurcation__midpoint__min,_bifurcation__bifurcation__midpoint__max,_bifurcation__bifurcation__midpoint__count,_bifurcation__bifurcation__dist_angle__mean,_bifurcation__bifurcation__dist_angle__std,_bifurcation__bifurcation__dist_angle__min,_bifurcation__bifurcation__dist_angle__max,_bifurcation__bifurcation__dist_angle__count,_bifurcation__bifurcation__points_angle__mean,_bifurcation__bifurcation__points_angle__std,_bifurcation__bifurcation__points_angle__min,_bifurcation__bifurcation__points_angle__max,_bifurcation__bifurcation__points_angle__count,_bifurcation__angles__seg1/seg2__mean,_bifurcation__angles__seg1/seg2__std,_bifurcation__angles__seg1/seg2__min,_bifurcation__angles__seg1/seg2__max,_bifurcation__angles__seg1/seg2__count,_bifurcation__angles__seg1/seg3__mean,_bifurcation__angles__seg1/seg3__std,_bifurcation__angles__seg1/seg3__min,_bifurcation__angles__seg1/seg3__max,_bifurcation__angles__seg1/seg3__count,_bifurcation__angles__seg2/seg3__mean,_bifurcation__angles__seg2/seg3__std,_bifurcation__angles__seg2/seg3__min,_bifurcation__angles__seg2/seg3__max,_bifurcation__angles__seg2/seg3__count,pcr
DUKE_012,8237.0,8237.0,8237.0,8255.0,8255.0,8255.0,9.803118705749512,9.803118705749512,9.803118705749512,0.057097452986365704,0.057097452986365704,0.057097452986365704,30.797405708251347,30.797405708251347,30.797405708251347,0.5095745623111725,0.5095745623111725,0.5095745623111725,0.12447604537010193,0.12447604537010193,0.12447604537010193,0.5095745623111725,0.5095745623111725,0.5095745623111725,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,8217.0,0.0,8217.0,8217.0,1.0,2.0,0.0,2.0,2.0,1.0,8208.0,26.166135875720485,8189.0,8245.0,3.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,179.98021765897056,0.0,179.98021765897056,179.98021765897056,1.0,0.0
DUKE_012,9248.0,9248.0,9248.0,9266.0,9266.0,9266.0,5.560478210449219,5.560478210449219,5.560478210449219,0.0904994931929628,0.0904994931929628,0.0904994931929628,17.468757496393387,17.468757496393387,17.468757496393387,0.5640659332275391,0.5640659332275391,0.5640659332275391,0.1275466303854262,0.1275466303854262,0.1275466303854262,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.5095745623111725,0.5095745623111725,0.5095745623111725,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.6730486750602722,0.6730486750602722,0.6730486750602722,9184.0,0.0,9184.0,9184.0,1.0,2.0,0.0,2.0,2.0,1.0,9184.333333333334,2.8674417556808756,9181.0,9188.0,3.0,90.0,0.0,90.0,90.0,1.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,0.0
DUKE_012,8994.0,8994.0,8994.0,8995.0,8995.0,8995.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,0.0,0.0,4.442882862121663,4.442882862121663,4.442882862121663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.0,0.0,8885.0,8885.0,1.0,2.0,0.0,2.0,2.0,1.0,8877.0,37.17526059088221,8828.0,8918.0,3.0,90.0,0.0,90.0,90.0,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,0.0
DUKE_034,3495.0,3495.0,3495.0,3496.0,3496.0,3496.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426.0,0.0,3426.0,3426.0,1.0,2.0,0.0,2.0,2.0,1.0,3425.0,0.816496580927726,3424.0,3426.0,3.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0,54.735611044404195,0.0,54.735611044404195,54.735611044404195,1.0,90.0,0.0,90.0,90.0,1.0,
DUKE_034,7245.0,7245.0,7245.0,7246.0,7246.0,7246.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7088.0,0.0,7088.0,7088.0,1.0,2.0,0.0,2.0,2.0,1.0,7087.333333333333,1.247219128924647,7086.0,7089.0,3.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,0.0,0.0,0.0,0.0,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,
DUKE_034,7759.0,7759.0,7759.0,7760.0,7760.0,7760.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.0,0.0,7579.0,7579.0,1.0,2.0,0.0,2.0,2.0,1.0,7592.333333333333,20.98147330914162,7577.0,7622.0,3.0,0.0,0.0,0.0,0.0,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,
DUKE_034,7754.0,7754.0,7754.0,7787.0,7787.0,7787.0,25.75250244140625,25.75250244140625,25.75250244140625,0.4441286782865286,0.4441286782865286,0.4441286782865286,80.90387248147509,80.90387248147509,80.90387248147509,0.6115414460500082,0.6115414460500082,0.6115414460500082,0.11668843237318134,0.11668843237318134,0.11668843237318134,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6900777220726013,0.6900777220726013,0.6900777220726013,0.7071067690849304,0.7071067690849304,0.7071067690849304,7571.0,0.0,7571.0,7571.0,1.0,2.0,0.0,2.0,2.0,1.0,7586.333333333333,20.98147330914162,7571.0,7616.0,3.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,0.0,0.0,0.0,0.0,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,
DUKE_034,7505.0,7505.0,7505.0,7540.0,7540.0,7540.0,27.6561222076416,27.6561222076416,27.6561222076416,0.4782819647796357,0.4782819647796357,0.4782819647796357,86.88427035430838,86.88427035430838,86.88427035430838,0.6119922637939453,0.6119922637939453,0.6119922637939453,0.13094503990542675,0.13094503990542675,0.13094503990542675,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.8989794254302979,0.8989794254302979,0.8989794254302979,7287.5,31.5,7256.0,7319.0,2.0,2.0,0.0,2.0,2.0,2.0,7284.666666666667,55.104950372498806,7197.0,7366.0,6.0,72.3678055222021,17.632194477797903,54.735611044404195,90.0,2.0,49.86780601248984,4.867805031914354,45.000000980575486,54.735611044404195,2.0,67.50000049028775,22.499999509712257,45.000000980575486,90.0,2.0,
DUKE_043,934.0,934.0,934.0,935.0,935.0,935.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,0.0,0.0,4.442882862121663,4.442882862121663,4.442882862121663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,761.0,761.0,1.0,2.0,0.0,2.0,2.0,1.0,758.0,14.445299120013633,739.0,774.0,3.0,119.99999802829426,0.0,119.99999802829426,119.99999802829426,1.0,90.0,0.0,90.0,90.0,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,0.0
DUKE_043,3993.0,3993.0,3993.0,4077.0,4077.0,4077.0,8.803118705749512,8.803118705749512,8.803118705749512,0.09189248972958008,0.09189248972958008,0.09189248972958008,27.655813054661554,27.655813054661554,27.655813054661554,0.49243460098902386,0.49243460098902386,0.49243460098902386,0.15179614579263395,0.15179614579263395,0.15179614579263395,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.5461026430130005,0.5461026430130005,0.5461026430130005,0.7071067690849304,0.7071067690849304,0.7071067690849304,4000.0,0.0,4000.0,4000.0,1.0,2.0,0.0,2.0,2.0,1.0,4001.3333333333335,20.00555478416488,3977.0,4026.0,3.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,54.735611044404195,0.0,54.735611044404195,54.735611044404195,1.0,54.735611044404195,0.0,54.735611044404195,54.735611044404195,1.0,0.0
DUKE_043,3803.0,3803.0,3803.0,3804.0,3804.0,3804.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,0.0,3791.0,3791.0,1.0,2.0,0.0,2.0,2.0,1.0,3796.6666666666665,4.027681991198191,3791.0,3800.0,3.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,90.0,0.0,90.0,90.0,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,0.0
DUKE_043,3551.0,3551.0,3551.0,3603.0,3603.0,3603.0,6.878315448760986,6.878315448760986,6.878315448760986,0.14638590812683105,0.14638590812683105,0.14638590812683105,21.608865282900695,21.608865282900695,21.608865282900695,0.5913116186857224,0.5913116186857224,0.5913116186857224,0.12011698181467173,0.12011698181467173,0.12011698181467173,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.38509851694107056,0.38509851694107056,0.38509851694107056,0.5718125849962234,0.5718125849962234,0.5718125849962234,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,3360.0,0.0,3360.0,3360.0,1.0,2.0,0.0,2.0,2.0,1.0,3357.3333333333335,5.90668171555645,3349.0,3362.0,3.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0,90.0,0.0,90.0,90.0,1.0,0.0
DUKE_043,3299.0,3299.0,3299.0,3374.0,3374.0,3374.0,6.560478210449219,6.560478210449219,6.560478210449219,0.1089231742385035,0.1089231742385035,0.1089231742385035,20.61035014998318,20.61035014998318,20.61035014998318,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.0194990336894989,0.0194990336894989,0.0194990336894989,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,3324.0,0.0,3324.0,3324.0,1.0,2.0,0.0,2.0,2.0,1.0,3325.6666666666665,18.408935028645434,3304.0,3349.0,3.0,90.0,0.0,90.0,90.0,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,0.0
DUKE_044,330.0,330.0,330.0,331.0,331.0,331.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
DUKE_044,1289.0,1289.0,1289.0,1290.0,1290.0,1290.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,0.0,0.0,4.442882862121663,4.442882862121663,4.442882862121663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,1176.0,1176.0,1.0,2.0,0.0,2.0,2.0,1.0,1184.3333333333333,5.9066817155564495,1176.0,1189.0,3.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,90.0,0.0,90.0,90.0,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,1.0
DUKE_044,1052.0,1052.0,1052.0,1060.0,1060.0,1060.0,6.974691867828369,6.974691867828369,6.974691867828369,0.07621834527276605,0.07621834527276605,0.07621834527276605,21.911640733022075,21.911640733022075,21.911640733022075,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.0194990336894989,0.0194990336894989,0.0194990336894989,0.6535496413707733,0.6535496413707733,0.6535496413707733,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6438001245260239,0.6438001245260239,0.6438001245260239,0.6632991582155228,0.6632991582155228,0.6632991582155228,0.6730486750602722,0.6730486750602722,0.6730486750602722,1012.0,0.0,1012.0,1012.0,1.0,2.0,0.0,2.0,2.0,1.0,1010.6666666666666,14.72714802291635,992.0,1028.0,3.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,0.019782341029446364,0.0,0.019782341029446364,0.019782341029446364,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,1.0
DUKE_044,888.0,888.0,888.0,919.0,919.0,919.0,7.464101791381836,7.464101791381836,7.464101791381836,0.2108372145947237,0.2108372145947237,0.2108372145947237,23.44916735345159,23.44916735345159,23.44916735345159,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.0,0.0,0.0,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,0.6730486750602722,869.0,0.0,869.0,869.0,1.0,2.0,0.0,2.0,2.0,1.0,879.3333333333334,7.3181661333667165,869.0,885.0,3.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,35.26439264910272,0.0,35.26439264910272,35.26439264910272,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,1.0
DUKE_044,814.0,814.0,814.0,815.0,815.0,815.0,1.0,1.0,1.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,799.0,799.0,1.0,2.0,0.0,2.0,2.0,1.0,792.0,4.96655480858378,788.0,799.0,3.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,144.73560735089728,0.0,144.73560735089728,144.73560735089728,1.0,70.52878057292757,0.0,70.52878057292757,70.52878057292757,1.0,1.0
DUKE_057,424.0,424.0,424.0,430.0,430.0,430.0,21.55634880065918,21.55634880065918,21.55634880065918,0.21649514386183522,0.21649514386183522,0.21649514386183522,67.72126703037003,67.72126703037003,67.72126703037003,0.6888984441757202,0.6888984441757202,0.6888984441757202,0.09965287527091861,0.09965287527091861,0.09965287527091861,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.7071067690849304,0.7071067690849304,0.7071067690849304,1.0,1.0,1.0,262.0,0.0,262.0,262.0,1.0,2.0,0.0,2.0,2.0,1.0,262.6666666666667,1.247219128924647,261.0,264.0,3.0,109.47121942707244,0.0,109.47121942707244,109.47121942707244,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,125.26438895559582,0.0,125.26438895559582,125.26438895559582,1.0,0.0
DUKE_057,1467.0,1467.0,1467.0,1495.0,1495.0,1495.0,9.828426361083984,9.828426361083984,9.828426361083984,0.07880994646488393,0.07880994646488393,0.07880994646488393,30.876912052329708,30.876912052329708,30.876912052329708,0.6705786883831024,0.6705786883831024,0.6705786883831024,0.036528080701828,0.036528080701828,0.036528080701828,0.6705786883831024,0.6705786883831024,0.6705786883831024,0.6340506076812744,0.6340506076812744,0.6340506076812744,0.6523146480321884,0.6523146480321884,0.6523146480321884,0.6888427287340164,0.6888427287340164,0.6888427287340164,0.7071067690849304,0.7071067690849304,0.7071067690849304,1334.0,0.0,1334.0,1334.0,1.0,2.0,0.0,2.0,2.0,1.0,1332.6666666666667,1.247219128924647,1331.0,1334.0,3.0,90.0,0.0,90.0,90.0,1.0,45.000000980575486,0.0,45.000000980575486,45.000000980575486,1.0,134.9999990194245,0.0,134.9999990194245,134.9999990194245,1.0,0.0
